Company Code;G/L Account;G/L Account Name;Assignment Reference;Journal Entry;Journal Entry Type;JE Type Name;Posting Date;Amount in Company Code Currency;Clearing Journal Entry;Clearing Date;Profit Center;Profit Center Name;Partner Profit Center;Customer;Name of Customer;Journal Entry Item Text;Journal Entry Date;Jrnl Entry Creation Date in Server Time;Journal Entry Created By;Offsetting Account;Offsetting Acct Name;Fiscal Period;Name of Supplier;Supplier;Creation Time;Trading Partner;Functional Area;Functional Area Name;Cost Center;Cost Center Name;WBS Element;Purchasing Document;Order ID;Work Item ID;Reference Key 3
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;;2300364155;CO (Secondary Cost);Secondary Cost;28/02/2026;8.065,90   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;18/02/2026;18/02/2026;FIBATCH;65301300 (CS - Outside Service);CS - Outside Service;002;;;18/02/2026 20:00;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;;2300367781;CO (Secondary Cost);Secondary Cost;28/02/2026;8.195,30   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;26/02/2026;26/02/2026;FIBATCH;65301300 (CS - Outside Service);CS - Outside Service;002;;;26/02/2026 20:00;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1711 (Delek Logistics Partners);65301400 (Contract Services - Contractors);CS - Contractors;;2300047353;CO (Secondary Cost);Secondary Cost;31/01/2026;8.203,41   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;29/01/2026;29/01/2026;FIBATCH;65301400 (CS - Contractors);CS - Contractors;001;;;29/01/2026 20:14;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);65301300 (Contract Services - Outside Services);CS - Outside Service;;5000049245;WE (Goods Receipt);Goods Receipt;30/01/2026;8.245,81   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;SITEPRO-BLANKET-AUTOMATION SVC-JULY-DEC;30/01/2026;30/01/2026;SAP_WFRT;21120000 (GR/IR);GR/IR;001;SitePro, Inc.;172231 (SitePro, Inc.);30/01/2026 15:40;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;6000067401;;;
1711 (Delek Logistics Partners);65003200 (Repairs & Maint - Other);Repairs & Maint - Ot;4010100087;5000048578;WE (Goods Receipt);Goods Receipt;16/01/2026;8.346,15   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;Milestone Environmental-WATER OFF TAKE;16/01/2026;16/01/2026;SAP_WFRT;21120000 (GR/IR);GR/IR;001;Milestone Environmental Services LL;171740 (Milestone Environmental Services LL);16/01/2026 14:34;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;6000068088;;;
1711 (Delek Logistics Partners);65003200 (Repairs & Maint - Other);Repairs & Maint - Ot;P4/JIB Accrual;1020005326;AC (Accrual Document);Accrual Document;31/03/2026;8.411,18   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;P4/JIB - Mar26 Accrual - Fairview;31/03/2026;31/03/2026;WMARSHALL;42001100 (Oth Water System Rev);Oth Water System Rev;003;;;31/03/2026 16:02;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);65000500 (Non Production - Material Consumption);Non Prod Mat Consptn;4010100087;5000050661;WE (Goods Receipt);Goods Receipt;27/02/2026;8.423,53   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;FUEL FOR FRANKIE AND LONGEST YARD;27/02/2026;27/02/2026;SAP_WFRT;21120000 (GR/IR);GR/IR;002;PARKS FUELS LTD;144138 (PARKS FUELS LTD);27/02/2026 12:26;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;6000082071;;;
1711 (Delek Logistics Partners);63003300 (Chemical Expense);ChemicalExpense;4010100087;5100080053;RE (Invoice - Gross);Invoice - Gross;26/01/2026;8.442,63   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;CHEMICAL TREATMENT-BASE-BLANKET;23/01/2026;26/01/2026;SAP_WFRT;171757 (ChampionX LLC);ChampionX LLC;001;;;26/01/2026 10:40;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;6000061475;;;202600003811850001
1710 (Delek US Holdings, Inc.);65301400 (Contract Services - Contractors);CS - Contractors;;2300361811;CO (Secondary Cost);Secondary Cost;28/02/2026;8.500,00   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;11/02/2026;11/02/2026;FIBATCH;65301400 (CS - Contractors);CS - Contractors;002;;;11/02/2026 20:07;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;;;;
1711 (Delek Logistics Partners);63005200 (Short-Term Lease Expense);ST Lease Expense;4010100087;5000047931;WE (Goods Receipt);Goods Receipt;02/01/2026;8.500,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;TROJAN RENTAL-10X8 PUMP-LONGEST YARD;02/01/2026;02/01/2026;SAP_WFRT;21120000 (GR/IR);GR/IR;001;Trojan Rentals LLC;171756 (Trojan Rentals LLC);02/01/2026 09:47;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;6000071476;;;
1711 (Delek Logistics Partners);63005200 (Short-Term Lease Expense);ST Lease Expense;4010100087;5000048884;WE (Goods Receipt);Goods Receipt;26/01/2026;8.500,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;TROJAN RENTAL-10X8 PUMP-LONGEST YARD;26/01/2026;26/01/2026;SAP_WFRT;21120000 (GR/IR);GR/IR;001;Trojan Rentals LLC;171756 (Trojan Rentals LLC);26/01/2026 08:18;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;6000071476;;;
1711 (Delek Logistics Partners);65270000 (Supplies - Miscellaneous);Supplies - Miscellan;P4/JIB Accrual;1020004996;AC (Accrual Document);Accrual Document;31/01/2026;8.544,05   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;P4/JIB - Jan Accrual - Iden;31/01/2026;04/02/2026;JOHARRIS;21102300 (A/POther);A/POther;001;;;04/02/2026 12:58;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);65270000 (Supplies - Miscellaneous);Supplies - Miscellan;P4/JIB Actuals;1010009272;AB (Journal Entry);Journal Entry;31/01/2026;8.630,13   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;P4/JIB - Dec Actuals - Iden;31/01/2026;04/02/2026;JOHARRIS;21102300 (A/POther);A/POther;001;;;04/02/2026 12:58;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1710 (Delek US Holdings, Inc.);65005200 (653 Tank Maintenance > 5 Years);653 Tank Maintenance;;2300359374;CO (Secondary Cost);Secondary Cost;28/02/2026;8.658,57   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;06/02/2026;06/02/2026;FIBATCH;65005200 (653 Tank Maintenance);653 Tank Maintenance;002;;;06/02/2026 20:00;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1710 (Delek US Holdings, Inc.);61065000 (Incentive Plan Expense);Incentive Plan Expen;2026 AIP ACCRUAL;1010029401;AB (Journal Entry);Journal Entry;31/03/2026;8.664,96   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);10020001 (DELEK US ENERGY, INC);;;2026 AIP ACCRUAL;31/03/2026;25/03/2026;DROJO;21512000 (BONUS PAYABLE);BONUS PAYABLE;003;;;25/03/2026 09:48;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;;;;
1711 (Delek Logistics Partners);65000600 (Materials - Internal);Materials - Internal;;2300049728;CO (Secondary Cost);Secondary Cost;31/03/2026;8.724,12   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;06/03/2026;06/03/2026;FIBATCH;65000600 (Materials - Internal);Materials - Internal;003;;;06/03/2026 20:17;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1710 (Delek US Holdings, Inc.);61065000 (Incentive Plan Expense);Incentive Plan Expen;2026 AIP ACCRUAL;1010028743;AB (Journal Entry);Journal Entry;31/01/2026;8.763,16   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);10020001 (DELEK US ENERGY, INC);;;2026 AIP ACCRUAL;31/01/2026;09/02/2026;DROJO;21512000 (BONUS PAYABLE);BONUS PAYABLE;001;;;09/02/2026 16:12;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;;;;
1711 (Delek Logistics Partners);65301400 (Contract Services - Contractors);CS - Contractors;;2300047354;CO (Secondary Cost);Secondary Cost;31/01/2026;8.835,78   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;29/01/2026;29/01/2026;FIBATCH;65301400 (CS - Contractors);CS - Contractors;001;;;29/01/2026 20:14;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);63001000 (Electricity and other Utilities);Electricity&Utilitie;Real Capturis 1711;1010009861;AB (Journal Entry);Journal Entry;31/03/2026;8.872,12   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;10020001 (DELEK US ENERGY, INC);;;RELIANT DEPT 0-214054173;01/04/2026;01/04/2026;DROJO;INV1710 (DELEK US HOLDINGS INC);DELEK US HOLDINGS INC;003;;;01/04/2026 14:14;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);65003200 (Repairs & Maint - Other);Repairs & Maint - Ot;;2300048868;CO (Secondary Cost);Secondary Cost;28/02/2026;9.022,53   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;20/02/2026;20/02/2026;FIBATCH;65003200 (Repairs & Maint - Ot);Repairs & Maint - Ot;002;;;20/02/2026 20:15;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;;2300364156;CO (Secondary Cost);Secondary Cost;28/02/2026;9.233,68   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;18/02/2026;18/02/2026;FIBATCH;65301300 (CS - Outside Service);CS - Outside Service;002;;;18/02/2026 20:00;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1711 (Delek Logistics Partners);63001000 (Electricity and other Utilities);Electricity&Utilitie;Real Capturis 1711;1010009607;AB (Journal Entry);Journal Entry;28/02/2026;9.271,01   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;10020001 (DELEK US ENERGY, INC);;;RELIANT DEPT 0-214054207;03/03/2026;03/03/2026;DROJO;INV1710 (DELEK US HOLDINGS INC);DELEK US HOLDINGS INC;002;;;03/03/2026 16:26;LC1710;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);63001000 (Electricity and other Utilities);Electricity&Utilitie;Real Capturis 1711;1010009861;AB (Journal Entry);Journal Entry;31/03/2026;9.331,65   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;10020001 (DELEK US ENERGY, INC);;;RELIANT DEPT 0-213996853;01/04/2026;01/04/2026;DROJO;INV1710 (DELEK US HOLDINGS INC);DELEK US HOLDINGS INC;003;;;01/04/2026 14:14;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);61052000 (Group Insurance);Group Insurance;Mar'26 Alloc;1010009907;AB (Journal Entry);Journal Entry;31/03/2026;9.353,27   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;10020001 (DELEK US ENERGY, INC);;;GROUP INSURANCE ALLOC;07/04/2026;07/04/2026;DROJO;INV1710 (DELEK US HOLDINGS INC);DELEK US HOLDINGS INC;003;;;07/04/2026 11:34;LC1710;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);63001000 (Electricity and other Utilities);Electricity&Utilitie;Real Capturis 1711;1010009607;AB (Journal Entry);Journal Entry;28/02/2026;9.402,67   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;10020001 (DELEK US ENERGY, INC);;;RELIANT DEPT 0-214054173;03/03/2026;03/03/2026;DROJO;INV1710 (DELEK US HOLDINGS INC);DELEK US HOLDINGS INC;002;;;03/03/2026 16:26;LC1710;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);63001000 (Electricity and other Utilities);Electricity&Utilitie;Real Capturis 1711;1010009607;AB (Journal Entry);Journal Entry;28/02/2026;9.403,01   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;10020001 (DELEK US ENERGY, INC);;;RELIANT DEPT 0-213983406;03/03/2026;03/03/2026;DROJO;INV1710 (DELEK US HOLDINGS INC);DELEK US HOLDINGS INC;002;;;03/03/2026 16:26;LC1710;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1710 (Delek US Holdings, Inc.);65301400 (Contract Services - Contractors);CS - Contractors;;2300376738;CO (Secondary Cost);Secondary Cost;31/03/2026;9.413,70   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;20/03/2026;20/03/2026;FIBATCH;65301400 (CS - Contractors);CS - Contractors;003;;;20/03/2026 20:00;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;;2300352802;CO (Secondary Cost);Secondary Cost;31/01/2026;9.464,08   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;16/01/2026;16/01/2026;FIBATCH;65301300 (CS - Outside Service);CS - Outside Service;001;;;16/01/2026 20:00;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;;2300351737;CO (Secondary Cost);Secondary Cost;31/01/2026;9.495,92   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;14/01/2026;14/01/2026;FIBATCH;65301300 (CS - Outside Service);CS - Outside Service;001;;;14/01/2026 20:00;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1710 (Delek US Holdings, Inc.);65301700 (Contract Services -Mechanical Integrity Inspection);CS - Mechanical;;2300347753;CO (Secondary Cost);Secondary Cost;31/01/2026;9.567,23   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;06/01/2026;06/01/2026;FIBATCH;65301700 (CS - Mechanical);CS - Mechanical;001;;;06/01/2026 20:00;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;;2300359375;CO (Secondary Cost);Secondary Cost;28/02/2026;9.723,65   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;06/02/2026;06/02/2026;FIBATCH;65301300 (CS - Outside Service);CS - Outside Service;002;;;06/02/2026 20:00;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;;2300361662;CO (Secondary Cost);Secondary Cost;28/02/2026;9.825,58   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;11/02/2026;11/02/2026;FIBATCH;65301300 (CS - Outside Service);CS - Outside Service;002;;;11/02/2026 20:00;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;;2300353239;CO (Secondary Cost);Secondary Cost;31/01/2026;9.876,70   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;19/01/2026;19/01/2026;FIBATCH;65301300 (CS - Outside Service);CS - Outside Service;001;;;19/01/2026 20:00;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1711 (Delek Logistics Partners);65301400 (Contract Services - Contractors);CS - Contractors;;2300047253;CO (Secondary Cost);Secondary Cost;31/01/2026;9.892,43   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;27/01/2026;27/01/2026;FIBATCH;65301400 (CS - Contractors);CS - Contractors;001;;;27/01/2026 20:15;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;;2300355000;CO (Secondary Cost);Secondary Cost;31/01/2026;9.898,61   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;22/01/2026;22/01/2026;FIBATCH;65301300 (CS - Outside Service);CS - Outside Service;001;;;22/01/2026 20:00;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1711 (Delek Logistics Partners);66000400 (Third Party Trucking Expense);Third Party Trucking;4010100087;5000048514;WE (Goods Receipt);Goods Receipt;15/01/2026;9.904,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;TRUCKING AT LOUDER SWD;15/01/2026;15/01/2026;SAP_WFRT;21120000 (GR/IR);GR/IR;001;PATE TRUCKING CO LLC;171075 (PATE TRUCKING CO LLC);15/01/2026 11:48;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;6000077946;;;
1710 (Delek US Holdings, Inc.);65301400 (Contract Services - Contractors);CS - Contractors;;2300364802;CO (Secondary Cost);Secondary Cost;28/02/2026;9.939,62   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;19/02/2026;19/02/2026;FIBATCH;65301400 (CS - Contractors);CS - Contractors;002;;;19/02/2026 20:00;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1710 (Delek US Holdings, Inc.);65301400 (Contract Services - Contractors);CS - Contractors;;2300372415;CO (Secondary Cost);Secondary Cost;31/03/2026;10.000,00   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;10/03/2026;10/03/2026;FIBATCH;65301400 (CS - Contractors);CS - Contractors;003;;;10/03/2026 20:07;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;;;;
1711 (Delek Logistics Partners);65003200 (Repairs & Maint - Other);Repairs & Maint - Ot;;2300046735;CO (Secondary Cost);Secondary Cost;31/01/2026;10.002,30   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;16/01/2026;16/01/2026;FIBATCH;65003200 (Repairs & Maint - Ot);Repairs & Maint - Ot;001;;;16/01/2026 20:15;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);65003200 (Repairs & Maint - Other);Repairs & Maint - Ot;P4/JIB Actuals;1010009806;AB (Journal Entry);Journal Entry;31/03/2026;10.067,25   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;P4/JIB - Feb26 Actuals - Fairview;31/03/2026;31/03/2026;WMARSHALL;42001100 (Oth Water System Rev);Oth Water System Rev;003;;;31/03/2026 16:04;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);63003300 (Chemical Expense);ChemicalExpense;4010100087;5000052053;WE (Goods Receipt);Goods Receipt;30/03/2026;10.086,90   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;CHEMICAL COST NON-BASE FOR P2;30/03/2026;30/03/2026;SAP_WFRT;21120000 (GR/IR);GR/IR;003;ChampionX LLC;171757 (ChampionX LLC);30/03/2026 08:48;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;6000081918;;;
1711 (Delek Logistics Partners);63001000 (Electricity and other Utilities);Electricity&Utilitie;Real Capturis 1711;1010009349;AB (Journal Entry);Journal Entry;31/01/2026;10.105,58   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;10020001 (DELEK US ENERGY, INC);;;RELIANT DEPT 0-214054173;02/02/2026;03/02/2026;DROJO;INV1710 (DELEK US HOLDINGS INC);DELEK US HOLDINGS INC;001;;;03/02/2026 10:06;LC1710;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);63005200 (Short-Term Lease Expense);ST Lease Expense;4010100087;5000049558;WE (Goods Receipt);Goods Receipt;06/02/2026;10.241,10   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;2026 PO FOR SUMMIT FLEET FOR 4010100087;06/02/2026;06/02/2026;SAP_WFRT;21120000 (GR/IR);GR/IR;002;Summit Fleet Management, LLC;170756 (Summit Fleet Management, LLC);06/02/2026 06:53;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;6000076352;;;
1711 (Delek Logistics Partners);63005200 (Short-Term Lease Expense);ST Lease Expense;4010100087;5000051021;WE (Goods Receipt);Goods Receipt;06/03/2026;10.241,10   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;2026 PO FOR SUMMIT FLEET FOR 4010100087;06/03/2026;06/03/2026;SAP_WFRT;21120000 (GR/IR);GR/IR;003;Summit Fleet Management, LLC;170756 (Summit Fleet Management, LLC);06/03/2026 13:42;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;6000076352;;;
1711 (Delek Logistics Partners);65003200 (Repairs & Maint - Other);Repairs & Maint - Ot;P4/JIB Actuals;1010009539;AB (Journal Entry);Journal Entry;28/02/2026;10.295,03   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;P4/JIB - Jan26 Actuals - Fairview;28/02/2026;27/02/2026;WMARSHALL;42001100 (Oth Water System Rev);Oth Water System Rev;002;;;27/02/2026 10:38;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);63005200 (Short-Term Lease Expense);ST Lease Expense;4010100087;5000048226;WE (Goods Receipt);Goods Receipt;09/01/2026;10.417,24   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;RENTAL PO FOR SUMMIT FLEET West Texas G;09/01/2026;09/01/2026;SAP_WFRT;21120000 (GR/IR);GR/IR;001;Summit Fleet Management, LLC;170756 (Summit Fleet Management, LLC);09/01/2026 06:51;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;6000052485;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;Track po62-6575;1020096594;AC (Accrual Document);Accrual Document;28/02/2026;10.459,37   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;DIVERSIFIED CONSTRUCTION SERVICES;04/03/2026;05/03/2026;JBRANDON;21102300 (A/POther);A/POther;002;;;05/03/2026 08:40;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
