Company Code;G/L Account;G/L Account Name;Assignment Reference;Journal Entry;Journal Entry Type;JE Type Name;Posting Date;Amount in Company Code Currency;Clearing Journal Entry;Clearing Date;Profit Center;Profit Center Name;Partner Profit Center;Customer;Name of Customer;Journal Entry Item Text;Journal Entry Date;Jrnl Entry Creation Date in Server Time;Journal Entry Created By;Offsetting Account;Offsetting Acct Name;Fiscal Period;Name of Supplier;Supplier;Creation Time;Trading Partner;Functional Area;Functional Area Name;Cost Center;Cost Center Name;WBS Element;Purchasing Document;Order ID;Work Item ID;Reference Key 3
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;;1020034086;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/01/2025;- 59.500,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;Consulting Accrual - Confidential Services;03/01/2025;03/01/2025;FIBATCH;21102300 (A/POther);A/POther;001;;;2025-01-03 21:31:23;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;;1040004219;RC (Reclass Document);Reclass Document;31/03/2025;- 59.500,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;Reclass Integer Partners Exp to Middle Office;10/04/2025;10/04/2025;DROJO;21102300 (A/POther);A/POther;003;;;2025-04-10 13:22:15;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61010000 (Payroll - Salaried Labor);PayrollSalariedLabor;1002000004;2620000171;YQ (EC-Payroll Acc Posti);EC-Payroll Acc Posti;01/03/2025;- 57.942,44   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;;26/02/2025;26/02/2025;AROKADE;21501000 (Accrued Net Payroll);Accrued Net Payroll;003;;;2025-02-26 03:38:38;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000004 (TRADING & SUPPLY);TRADING & SUPPLY;;;;;
1710 (Delek US Holdings, Inc.);61010000 (Payroll - Salaried Labor);PayrollSalariedLabor;1002000004;2620000164;YQ (EC-Payroll Acc Posti);EC-Payroll Acc Posti;01/02/2025;- 56.673,53   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;;29/01/2025;29/01/2025;AROKADE;21501000 (Accrued Net Payroll);Accrued Net Payroll;002;;;2025-01-29 03:21:55;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000004 (TRADING & SUPPLY);TRADING & SUPPLY;;;;;
1711 (Delek Logistics Partners);61052000 (Group Insurance);Group Insurance;;2400000102;CC (Sec. Cost CrossComp.);Sec. Cost CrossComp.;31/01/2025;- 53.528,15   USD;;;40201002 (SHARED SERVICES);SHARED SERVICES;10180001 (DK Logistics Servc.);;;DKLOGISTICDK LOGISTICS SERVC;10/02/2025;10/02/2025;DROJO;INC1710 (Delek US Holdings, Inc.);Delek US Holdings, Inc.;001;;;2025-02-10 20:48:11;LC1710;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";4020100019 (CORP ADMIN);CORP ADMIN;;;;;
1711 (Delek Logistics Partners);61052000 (Group Insurance);Group Insurance;;2400000104;CC (Sec. Cost CrossComp.);Sec. Cost CrossComp.;31/01/2025;- 53.528,15   USD;;;40201002 (SHARED SERVICES);SHARED SERVICES;10180001 (DK Logistics Servc.);;;DKLOGISTICDK LOGISTICS SERVC;11/02/2025;11/02/2025;DROJO;INC1710 (Delek US Holdings, Inc.);Delek US Holdings, Inc.;001;;;2025-02-11 08:41:13;LC1710;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";4020100019 (CORP ADMIN);CORP ADMIN;;;;;
1711 (Delek Logistics Partners);61052000 (Group Insurance);Group Insurance;;2400000106;CC (Sec. Cost CrossComp.);Sec. Cost CrossComp.;31/01/2025;- 53.528,15   USD;;;40201002 (SHARED SERVICES);SHARED SERVICES;10180001 (DK Logistics Servc.);;;DKLOGISTICDK LOGISTICS SERVC;11/02/2025;11/02/2025;DROJO;INC1710 (Delek US Holdings, Inc.);Delek US Holdings, Inc.;001;;;2025-02-11 11:03:40;LC1710;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";4020100019 (CORP ADMIN);CORP ADMIN;;;;;
1710 (Delek US Holdings, Inc.);65200000 (Other Supplies);Other Supplies;Prepaid Reclass;1010021909;AB (Journal Entry);Journal Entry;28/02/2025;- 52.200,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;GARTNER INC - 1GI00055682;28/02/2025;10/03/2025;DROJO;12563000 (Prepaid Other);Prepaid Other;002;;;2025-03-10 16:37:02;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;Ernst & Young;1020034420;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/01/2025;- 50.000,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;Smart Inventory;10/01/2025;10/01/2025;FIBATCH;21102300 (A/POther);A/POther;001;;;2025-01-10 21:32:17;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;OOS - Dec TMS;1020035727;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/02/2025;- 50.000,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;KPMG;07/02/2025;07/02/2025;FIBATCH;21102300 (A/POther);A/POther;002;;;2025-02-07 21:31:52;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;OOS - Dec TMS;1020035864;AC (Accrual Document);Accrual Document;31/01/2025;- 50.000,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;KPMG;11/02/2025;11/02/2025;AKNECHT;21102300 (A/POther);A/POther;001;;;2025-02-11 14:16:23;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;KPMG;1020040041;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/03/2025;- 50.000,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;Out of Scope- December - TMS;07/03/2025;07/03/2025;FIBATCH;21102300 (A/POther);A/POther;003;;;2025-03-07 21:31:56;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61052000 (Group Insurance);Group Insurance;Jan'25 Accrual;1010021442;AB (Journal Entry);Journal Entry;28/02/2025;- 48.211,47   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;STD GROUP INSURANCE;31/01/2025;14/02/2025;AKNECHT;21503400 (Benefit Cost Clearin);Benefit Cost Clearin;002;;;2025-02-14 15:02:13;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000004 (TRADING & SUPPLY);TRADING & SUPPLY;;;;;
1710 (Delek US Holdings, Inc.);61060000 (401K/NQDF Match Expense);401K/NQDF Match Exp;1002000011;2620000160;YQ (EC-Payroll Acc Posti);EC-Payroll Acc Posti;01/01/2025;- 43.051,74   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;;31/12/2024;31/12/2024;AROKADE;21501000 (Accrued Net Payroll);Accrued Net Payroll;001;;;2024-12-31 03:54:31;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;OPPORTUNE;1040002796;RC (Reclass Document);Reclass Document;31/01/2025;- 42.539,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;Opportune - DKL Omnibus Agreement;11/02/2025;11/02/2025;DROJO;65301300 (CS - Outside Service);CS - Outside Service;001;;;2025-02-11 13:08:25;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;;1040003494;RC (Reclass Document);Reclass Document;28/02/2025;- 42.539,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;Opportune - Reclass from Corporate;04/03/2025;04/03/2025;AKNECHT;61007000 (Trav.Exp Air,Rl,Mile);Trav.Exp Air,Rl,Mile;002;;;2025-03-04 15:23:21;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61052000 (Group Insurance);Group Insurance;Jan'25;1010021920;AB (Journal Entry);Journal Entry;28/02/2025;- 38.436,49   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;10020001 (DELEK US ENERGY, INC);;;GROUP INSURANCE TRUE UP;28/02/2025;10/03/2025;DROJO;61052000 (Group Insurance);Group Insurance;002;;;2025-03-10 16:36:03;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000004 (TRADING & SUPPLY);TRADING & SUPPLY;;;;;
1710 (Delek US Holdings, Inc.);65200000 (Other Supplies);Other Supplies;Reclass Prepaid;1010022609;AB (Journal Entry);Journal Entry;31/03/2025;- 36.242,22   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;RELX INC LEXISNEXIS - 3095661858;08/04/2025;08/04/2025;BSTIEDLE;12563000 (Prepaid Other);Prepaid Other;003;;;2025-04-08 14:00:30;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61200000 (Payroll Expense - Tax and Soc Security - Wages);Pay Exp Tax&SS Wages;1002000011;2620000160;YQ (EC-Payroll Acc Posti);EC-Payroll Acc Posti;01/01/2025;- 33.596,97   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;;31/12/2024;31/12/2024;AROKADE;21501000 (Accrued Net Payroll);Accrued Net Payroll;001;;;2024-12-31 03:54:31;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1711 (Delek Logistics Partners);61052000 (Group Insurance);Group Insurance;Jan'25 Accrual;1010006545;AB (Journal Entry);Journal Entry;28/02/2025;- 33.253,53   USD;;;40201002 (SHARED SERVICES);SHARED SERVICES;;;;STD GROUP INSURANCE;31/01/2025;14/02/2025;AKNECHT;INV1710 (DELEK US HOLDINGS INC);DELEK US HOLDINGS INC;002;;;2025-02-14 15:02:16;LC1710;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";4020100019 (CORP ADMIN);CORP ADMIN;;;;;
1711 (Delek Logistics Partners);63005000 (Lease Expense);Lease Expense;4020100019;1010006940;AB (Journal Entry);Journal Entry;31/03/2025;- 33.096,33   USD;;;40201002 (SHARED SERVICES);SHARED SERVICES;;;;Vehicle Remarketing invoice;08/04/2025;08/04/2025;LGREENE;63005200 (ST Lease Expense);ST Lease Expense;003;;;2025-04-08 15:47:29;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";4020100019 (CORP ADMIN);CORP ADMIN;;;;;
1710 (Delek US Holdings, Inc.);65301500 (Contract Services - Accounting Services);CS - Accounting Serv;;1010021909;AB (Journal Entry);Journal Entry;28/02/2025;- 31.104,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;LEASEACCELERATOR  INC - 113261;28/02/2025;10/03/2025;DROJO;12563000 (Prepaid Other);Prepaid Other;002;;;2025-03-10 16:37:02;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);65301500 (Contract Services - Accounting Services);CS - Accounting Serv;113261;1020034410;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/01/2025;- 31.104,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;LEASEACCELERATOR;10/01/2025;10/01/2025;FIBATCH;21102300 (A/POther);A/POther;001;;;2025-01-10 21:32:13;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);65301500 (Contract Services - Accounting Services);CS - Accounting Serv;INV #113261;1020035603;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/02/2025;- 31.104,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;LEASEACCELERATOR;05/02/2025;05/02/2025;FIBATCH;21102300 (A/POther);A/POther;002;;;2025-02-05 21:31:58;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61065000 (Incentive Plan Expense);Incentive Plan Expen;1002000011;2610001047;YP (EC-Payroll Posting);EC-Payroll Posting;28/03/2025;- 24.550,90   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;;26/03/2025;26/03/2025;PSAMANT;61010000 (PayrollSalariedLabor);PayrollSalariedLabor;003;;;2025-03-26 09:31:35;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61060000 (401K/NQDF Match Expense);401K/NQDF Match Exp;1002000011;1020034229;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/01/2025;- 24.545,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;Non Qualify Plan Match;31/12/2024;08/01/2025;FIBATCH;21503600 (Wage and Tax Clearin);Wage and Tax Clearin;001;;;2025-01-08 21:31:20;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61060000 (401K/NQDF Match Expense);401K/NQDF Match Exp;1002000011;1020035896;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/02/2025;- 24.545,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;Non Qualify Plan Match;31/01/2025;11/02/2025;FIBATCH;21503600 (Wage and Tax Clearin);Wage and Tax Clearin;002;;;2025-02-11 21:31:37;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1711 (Delek Logistics Partners);61060000 (401K/NQDF Match Expense);401K/NQDF Match Exp;;2400000103;CC (Sec. Cost CrossComp.);Sec. Cost CrossComp.;31/01/2025;- 22.825,17   USD;;;40201002 (SHARED SERVICES);SHARED SERVICES;10180001 (DK Logistics Servc.);;;DKLOGISTICDK LOGISTICS SERVC;11/02/2025;11/02/2025;DROJO;INV1710 (DELEK US HOLDINGS INC);DELEK US HOLDINGS INC;001;;;2025-02-11 08:41:07;LC1710;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";4020100019 (CORP ADMIN);CORP ADMIN;;;;;
1711 (Delek Logistics Partners);61060000 (401K/NQDF Match Expense);401K/NQDF Match Exp;;2400000105;CC (Sec. Cost CrossComp.);Sec. Cost CrossComp.;31/01/2025;- 22.825,17   USD;;;40201002 (SHARED SERVICES);SHARED SERVICES;10180001 (DK Logistics Servc.);;;DKLOGISTICDK LOGISTICS SERVC;11/02/2025;11/02/2025;DROJO;INV1710 (DELEK US HOLDINGS INC);DELEK US HOLDINGS INC;001;;;2025-02-11 11:03:33;LC1710;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";4020100019 (CORP ADMIN);CORP ADMIN;;;;;
1710 (Delek US Holdings, Inc.);61010000 (Payroll - Salaried Labor);PayrollSalariedLabor;GATEWAY PM  RCLS;1010022699;AB (Journal Entry);Journal Entry;31/03/2025;- 22.800,03   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;GATEWAY PM LABOR RCLS;31/03/2025;10/04/2025;AKNECHT;67000940 (Restructuring Cost);Restructuring Cost;003;;;2025-04-10 08:56:32;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61065000 (Incentive Plan Expense);Incentive Plan Expen;2024 TIPS Payout;1010022307;AB (Journal Entry);Journal Entry;31/03/2025;- 22.500,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;10020001 (DELEK US ENERGY, INC);;;2024 TIPS Partial Payout;31/03/2025;02/04/2025;AKNECHT;21512000 (BONUS PAYABLE);BONUS PAYABLE;003;;;2025-04-02 10:38:23;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000004 (TRADING & SUPPLY);TRADING & SUPPLY;;;;;
1710 (Delek US Holdings, Inc.);65301200 (Contract Services - Professional Consulting);CS - Professional Co;285664;5000262220;WE (Goods Receipt);Goods Receipt;13/01/2025;- 22.500,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;;13/01/2025;13/01/2025;SAP_WFRT;21120000 (GR/IR);GR/IR;001;PRICEWATERHOUSECOOPERS LLP;135136 (PRICEWATERHOUSECOOPERS LLP);2025-01-13 11:30:02;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;7000044036;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;CINV-00006214;1020040036;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/03/2025;- 21.775,31   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;EMBARK CONSULTING LLC;28/02/2025;07/03/2025;FIBATCH;21102300 (A/POther);A/POther;003;;;2025-03-07 21:31:52;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);65301400 (Contract Services - Contractors);CS - Contractors;298100;5000268926;WE (Goods Receipt);Goods Receipt;04/02/2025;- 20.930,40   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;;04/02/2025;03/02/2025;SAP_WFRT;21120000 (GR/IR);GR/IR;002;FOCUSPOINT HOLDINGS INC FOCUSPOINT FINANCIAL AND TECHNOLOGY;149756 (FOCUSPOINT HOLDINGS INC FOCUSPOINT FINANCIAL AND TECHNOLOGY);2025-02-03 21:45:07;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;7000039157;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;CINV-00006688;1020040036;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/03/2025;- 19.938,60   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;EMBARK CONSULTING LLC;28/02/2025;07/03/2025;FIBATCH;21102300 (A/POther);A/POther;003;;;2025-03-07 21:31:52;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61010000 (Payroll - Salaried Labor);PayrollSalariedLabor;1002000011;1020043428;AC (Accrual Document);Accrual Document;31/03/2025;- 19.396,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;Severance AC ECP Reverse;31/03/2025;07/04/2025;DROJO;21501000 (Accrued Net Payroll);Accrued Net Payroll;003;;;2025-04-07 14:38:09;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;;1040003494;RC (Reclass Document);Reclass Document;28/02/2025;- 19.386,75   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;Opportune - Reclass from Corporate;04/03/2025;04/03/2025;AKNECHT;61007000 (Trav.Exp Air,Rl,Mile);Trav.Exp Air,Rl,Mile;002;;;2025-03-04 15:23:21;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1711 (Delek Logistics Partners);61200000 (Payroll Expense - Tax and Soc Security - Wages);Pay Exp Tax&SS Wages;;2400000103;CC (Sec. Cost CrossComp.);Sec. Cost CrossComp.;31/01/2025;- 18.832,71   USD;;;40201002 (SHARED SERVICES);SHARED SERVICES;10180001 (DK Logistics Servc.);;;DKLOGISTICDK LOGISTICS SERVC;11/02/2025;11/02/2025;DROJO;INV1710 (DELEK US HOLDINGS INC);DELEK US HOLDINGS INC;001;;;2025-02-11 08:41:07;LC1710;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";4020100019 (CORP ADMIN);CORP ADMIN;;;;;
1711 (Delek Logistics Partners);61200000 (Payroll Expense - Tax and Soc Security - Wages);Pay Exp Tax&SS Wages;;2400000105;CC (Sec. Cost CrossComp.);Sec. Cost CrossComp.;31/01/2025;- 18.832,71   USD;;;40201002 (SHARED SERVICES);SHARED SERVICES;10180001 (DK Logistics Servc.);;;DKLOGISTICDK LOGISTICS SERVC;11/02/2025;11/02/2025;DROJO;INV1710 (DELEK US HOLDINGS INC);DELEK US HOLDINGS INC;001;;;2025-02-11 11:03:33;LC1710;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";4020100019 (CORP ADMIN);CORP ADMIN;;;;;
1710 (Delek US Holdings, Inc.);21102300 (A/P - Other);A/POther;20250131;1010021298;AB (Journal Entry);Journal Entry;31/01/2025;- 17.894,15   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;CALJET OF AMERICA Reclass;31/01/2025;07/02/2025;DROJO;50020030 (COS - Fees);COS - Fees;001;;;2025-02-07 15:48:50;;;;1002000004 (TRADING & SUPPLY);TRADING & SUPPLY;;;;;
1710 (Delek US Holdings, Inc.);21102300 (A/P - Other);A/POther;20250131;1010021298;AB (Journal Entry);Journal Entry;31/01/2025;- 17.894,15   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;Reversing AB 1010020701 (wrong entry);31/01/2025;07/02/2025;DROJO;50020030 (COS - Fees);COS - Fees;001;;;2025-02-07 15:48:50;;;;1002000004 (TRADING & SUPPLY);TRADING & SUPPLY;;;;;
1710 (Delek US Holdings, Inc.);65302600 (Contract Services - Contingent Labor);CS - Contingent Labr;INV #200745964;1020035603;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/02/2025;- 17.441,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;PROTIVITI - MARGARET HOLLINGSWORTH;05/02/2025;05/02/2025;FIBATCH;21102300 (A/POther);A/POther;002;;;2025-02-05 21:31:58;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61021100 (Payroll - Hourly Labor);Payroll Hourly Labor;1002000011;2620000160;YQ (EC-Payroll Acc Posti);EC-Payroll Acc Posti;01/01/2025;- 17.284,52   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;;31/12/2024;31/12/2024;AROKADE;21501000 (Accrued Net Payroll);Accrued Net Payroll;001;;;2024-12-31 03:54:31;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61052000 (Group Insurance);Group Insurance;Jan'25 Alloc;1010021361;AB (Journal Entry);Journal Entry;31/01/2025;- 16.020,10   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;10020001 (DELEK US ENERGY, INC);;;GROUP INSURANCE ALLOC;31/01/2025;10/02/2025;DROJO;21503400 (Benefit Cost Clearin);Benefit Cost Clearin;001;;;2025-02-10 15:48:26;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61060000 (401K/NQDF Match Expense);401K/NQDF Match Exp;1002000004;2620000160;YQ (EC-Payroll Acc Posti);EC-Payroll Acc Posti;01/01/2025;- 15.612,48   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;;31/12/2024;31/12/2024;AROKADE;21501000 (Accrued Net Payroll);Accrued Net Payroll;001;;;2024-12-31 03:54:31;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000004 (TRADING & SUPPLY);TRADING & SUPPLY;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;KPMG TMS;1020035895;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/02/2025;- 15.333,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;KPMG;11/02/2025;11/02/2025;FIBATCH;65301300 (CS - Outside Service);CS - Outside Service;002;;;2025-02-11 21:31:37;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61060000 (401K/NQDF Match Expense);401K/NQDF Match Exp;1002000011;2620000171;YQ (EC-Payroll Acc Posti);EC-Payroll Acc Posti;01/03/2025;- 14.301,10   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;;26/02/2025;26/02/2025;AROKADE;21501000 (Accrued Net Payroll);Accrued Net Payroll;003;;;2025-02-26 03:38:38;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61024000 (CAPitalized Labor - Contra);Capitalized Labor -;1CORP24249;1010021292;AB (Journal Entry);Journal Entry;31/01/2025;- 13.714,29   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;EMPLOYEE COST RCLS PRJCT OMAHA ETRM RA  JAN Emp 1;31/01/2025;07/02/2025;DROJO;61024000 (Capitalized Labor -);Capitalized Labor -;001;;;2025-02-07 09:33:15;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
